fotmob_id,name,position,team,xP,assists,bonus,bps,clean_sheets,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,goals_conceded,goals_scored,minutes,modified,own_goals,penalties_missed,penalties_saved,red_cards,saves,starts,total_points,yellow_cards,fpl_id,first_name,second_name,23_id,24_id,25_id,23_position,24_position,25_position,25_cost,opta_id,shots_on_target,fouls_won,clearances,tackles_won,interceptions,blocks,recoveries,tackles,tackles_lost,saves_inside_box,saves_outside_box,penalties_scored,games,abs_cleans_change,abs_goals_scored_change,abs_goals_conceded_change,abs_def_contribution_change,bps_cleans_change,bps_goals_scored_change,bps_goals_conceded_change,bps_fouls_won_change,bps_shot_on_target_change,bps_saves_change,bps_penalties_scored_change,new_bps,new_bonus,new_total_points,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,value,PPM,PPMPM,new_value,new_PPM,new_PPMPM,total_points_change,bps_change,bonus_change,position_changed
1227012,Simon Adingra,MID,Brighton,42.4,3,0,207,2,2.73,5.2,2.47,18.94,23,2,1081,0,0,0,0,0,0,12,60,0,535818.0,Simon,Adingra,122.0,113.0,543.0,MID,MID,MID,5.5,535818.0,8.0,4.0,6.0,14.0,8.0,0.0,47.0,23.0,9.0,0.0,0.0,0.0,29,0,0,0,2,0,0,0,0,0,0.0,0.0,207.0,0,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2.069,0.345,11,2.138,0.379,2,0.0,0,False
1233655,Alex Scott,MID,Bournemouth,20.8,0,0,132,3,1.0,1.73,0.73,10.14,8,0,745,0,0,0,0,0,0,8,26,3,503139.0,Alex,Scott,644.0,77.0,90.0,MID,MID,MID,5.0,503139.0,7.0,26.0,11.0,14.0,10.0,4.0,52.0,27.0,13.0,0.0,0.0,0.0,20,0,0,0,2,0,0,0,0,0,0.0,0.0,132.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.3,0.25,5,1.4,0.25,2,0.0,0,False
1250253,Dango Ouattara,MID,Bournemouth,99.0,4,7,432,7,3.24,11.66,8.42,31.96,23,7,1998,0,0,0,0,0,0,21,111,3,533463.0,Dango,Ouattara,78.0,74.0,83.0,MID,MID,MID,6.0,533463.0,20.0,19.0,48.0,26.0,11.0,10.0,92.0,35.0,9.0,0.0,0.0,0.0,32,0,0,0,4,0,0,0,0,0,0.0,0.0,432.0,7,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,3.469,0.562,19,3.594,0.594,4,0.0,0,False
1251334,Jack Hinshelwood,MID,Brighton,63.5,3,8,404,6,1.5,4.24,2.74,30.09,30,5,1839,0,0,0,0,0,0,22,89,5,532529.0,Jack,Hinshelwood,621.0,126.0,163.0,MID,MID,MID,5.5,532529.0,10.0,9.0,37.0,19.0,16.0,3.0,63.0,27.0,8.0,0.0,0.0,0.0,26,0,0,0,2,0,0,0,0,0,0.0,0.0,404.0,11,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3.423,0.615,17,3.615,0.654,5,0.0,3,False
1253827,Daniel Jebbison,FWD,Bournemouth,13.9,0,1,67,0,0.12,1.17,1.05,2.05,2,1,105,0,0,0,0,0,0,0,20,1,523700.0,Daniel,Jebbison,483.0,69.0,0.0,FWD,FWD,FWD,0.0,523700.0,2.0,4.0,1.0,3.0,1.0,1.0,10.0,5.0,2.0,0.0,0.0,0.0,16,0,0,0,0,0,0,0,0,0,0.0,0.0,67.0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.25,0.0,0,1.25,0.0,0,0.0,0,False
1254234,Ethan Nwaneri,MID,Arsenal,82.0,2,4,251,4,1.78,2.97,1.19,5.38,4,4,882,0,0,0,0,0,0,11,66,1,499175.0,Ethan,Nwaneri,772.0,12.0,25.0,MID,MID,MID,5.5,499175.0,9.0,5.0,4.0,7.0,2.0,2.0,34.0,11.0,4.0,0.0,0.0,0.0,26,0,0,0,0,0,0,0,0,0,0.0,0.0,251.0,4,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2.538,0.462,12,2.538,0.462,0,0.0,0,False
1258092,William Osula,FWD,Newcastle,7.2,0,1,59,0,0.05,0.21,0.16,3.18,3,1,124,0,0,0,0,0,0,0,19,0,538207.0,William,Osula,490.0,590.0,500.0,FWD,FWD,FWD,5.5,538207.0,1.0,1.0,1.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,14,0,0,0,0,0,0,0,0,0,0.0,0.0,59.0,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.357,0.214,3,1.357,0.214,0,0.0,0,False
1265626,Abdul Fatawu,MID,Leicester,22.0,2,3,125,0,1.42,1.83,0.41,11.0,14,0,576,0,0,0,0,0,0,6,26,0,531442.0,Abdul,Fatawu,0.0,570.0,0.0,0,MID,MID,0.0,531442.0,5.0,20.0,12.0,15.0,4.0,0.0,38.0,21.0,6.0,0.0,0.0,0.0,11,0,0,0,4,0,0,0,0,0,0.0,0.0,125.0,3,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.364,0.0,0,2.727,0.0,4,0.0,0,False
1280132,Nico González,MID,Man City,28.0,1,0,123,6,0.48,0.93,0.45,8.99,7,1,760,0,0,0,0,0,0,9,31,3,465694.0,Nico,González,0.0,765.0,423.0,0,MID,MID,6.0,465694.0,2.0,5.0,21.0,6.0,8.0,0.0,31.0,16.0,10.0,0.0,0.0,0.0,11,0,0,0,2,0,0,0,0,0,0.0,0.0,123.0,0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.818,0.455,5,3.0,0.455,2,0.0,0,False
1284082,Alfie Pond,DEF,Wolves,0.3,0,0,3,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,517179.0,Alfie,Pond,0.0,664.0,641.0,0,DEF,DEF,4.0,517179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,1.0,0.0,0,0.0,0,False
1288111,Mathys Tel,MID,Spurs,28.8,2,2,151,2,1.55,4.51,2.96,17.39,20,2,908,0,0,0,0,0,0,11,42,2,511499.0,Mathys,Tel,0.0,768.0,584.0,0,MID,MID,6.5,511499.0,9.0,16.0,8.0,6.0,2.0,1.0,38.0,16.0,10.0,0.0,0.0,1.0,13,0,0,0,2,0,0,0,0,0,0.0,-6.0,145.0,2,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3.231,0.462,6,3.385,0.462,2,-6.0,0,False
1288450,Rico Lewis,DEF,Man City,66.9,2,1,285,5,1.01,2.33,1.32,27.6,27,1,1888,0,0,0,0,1,0,21,66,3,477064.0,Rico,Lewis,358.0,355.0,410.0,DEF,DEF,DEF,5.0,477064.0,2.0,34.0,40.0,19.0,13.0,7.0,95.0,30.0,11.0,0.0,0.0,0.0,28,0,0,0,2,0,0,0,0,0,0.0,0.0,285.0,1,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2.357,0.464,13,2.429,0.464,2,0.0,0,False
1290411,Zain Silcott-Duberry,MID,Bournemouth,0.5,0,0,5,0,0.0,0.0,0.0,0.04,0,0,1,0,0,0,0,0,0,0,1,0,530121.0,Zain,Silcott-Duberry,0.0,728.0,95.0,0,MID,MID,4.5,530121.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,5.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,1.0,0.0,0,0.0,0,False
1292810,Kobbie Mainoo,MID,Man Utd,32.5,0,0,229,5,1.78,2.62,0.84,25.23,27,0,1646,0,0,0,0,0,0,19,42,5,516895.0,Kobbie,Mainoo,388.0,378.0,458.0,MID,MID,MID,5.0,516895.0,2.0,21.0,12.0,29.0,19.0,2.0,88.0,46.0,17.0,0.0,0.0,0.0,25,0,0,0,6,0,0,0,0,0,0.0,0.0,229.0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1.68,0.32,9,1.92,0.36,6,0.0,0,False
1292833,Tyler Dibling,MID,Southampton,31.8,2,4,247,3,1.47,4.07,2.6,49.16,50,2,1863,0,0,0,0,0,0,20,68,6,496661.0,Tyler,Dibling,0.0,608.0,0.0,0,MID,MID,0.0,496661.0,9.0,50.0,16.0,20.0,8.0,5.0,80.0,34.0,14.0,0.0,0.0,0.0,33,0,0,0,0,0,0,0,0,0,0.0,0.0,247.0,5,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.061,0.0,0,2.091,0.0,1,0.0,1,False
1296650,Adam Wharton,MID,Crystal Palace,33.6,2,0,244,4,2.17,2.55,0.38,19.34,21,0,1314,0,0,0,0,0,0,16,42,2,496221.0,Adam,Wharton,807.0,216.0,273.0,MID,MID,MID,5.0,496221.0,5.0,21.0,27.0,14.0,20.0,2.0,102.0,34.0,20.0,0.0,0.0,0.0,20,0,0,0,10,0,0,0,0,0,0.0,0.0,244.0,0,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2.1,0.4,10,2.6,0.5,10,0.0,0,False
1296763,Lewis Miley,MID,Newcastle,14.2,0,1,88,0,0.3,0.87,0.57,5.68,4,1,304,0,0,0,0,0,0,1,21,0,547719.0,Lewis,Miley,635.0,411.0,497.0,MID,MID,MID,4.5,547719.0,2.0,1.0,5.0,11.0,2.0,1.0,16.0,14.0,3.0,0.0,0.0,0.0,14,0,0,0,0,0,0,0,0,0,0.0,0.0,88.0,2,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.5,0.286,4,1.571,0.286,1,0.0,1,False
1300526,Nico O'Reilly,MID,Man City,38.7,0,4,118,3,0.68,1.96,1.28,5.49,3,2,525,0,0,0,0,0,0,6,31,0,472769.0,Nico,O'Reilly,0.0,607.0,411.0,0,MID,DEF,5.0,472769.0,3.0,4.0,10.0,4.0,4.0,1.0,31.0,9.0,5.0,0.0,0.0,0.0,9,9,2,-1,0,36,-12,-12,0,0,0.0,0.0,130.0,5,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3.444,0.667,8,4.667,0.889,11,12.0,1,True
1302814,Kaelan Casey,DEF,West Ham,0.2,0,0,3,0,0.0,0.0,0.0,0.09,0,0,1,0,0,0,0,0,0,0,1,0,518438.0,Kaelan,Casey,774.0,643.0,611.0,DEF,DEF,DEF,4.0,518438.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,1.0,0.0,0,0.0,0,False
1315319,Ollie Scarles,DEF,West Ham,17.0,0,2,98,2,0.18,0.29,0.11,10.12,9,0,659,0,0,0,0,0,0,7,29,1,536109.0,Ollie,Scarles,784.0,677.0,608.0,DEF,DEF,DEF,4.5,536109.0,0.0,3.0,20.0,11.0,11.0,2.0,34.0,21.0,10.0,0.0,0.0,0.0,15,0,0,0,2,0,0,0,0,0,0.0,0.0,98.0,2,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.933,0.4,6,2.067,0.4,2,0.0,0,False
1316124,Matheus França de Oliveira,MID,Crystal Palace,3.3,0,0,34,0,0.18,0.46,0.28,0.4,0,1,52,0,0,0,0,0,0,0,9,0,536694.0,Matheus,França de Oliveira,615.0,208.0,279.0,MID,MID,MID,4.5,536694.0,3.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,0,0.0,0.0,34.0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.25,0.5,2,2.25,0.5,0,0.0,0,False
1323305,Archie Gray,MID,Spurs,38.5,0,0,253,2,0.19,0.22,0.03,37.33,41,0,1750,0,1,0,0,0,0,19,45,1,547701.0,Archie,Gray,0.0,489.0,591.0,0,MID,MID,5.0,547701.0,1.0,11.0,47.0,8.0,19.0,11.0,69.0,16.0,8.0,0.0,0.0,0.0,28,0,0,0,4,0,0,0,0,0,0.0,0.0,253.0,0,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1.607,0.321,9,1.75,0.321,4,0.0,0,False
1336566,Facundo Buonanotte,MID,Leicester,52.8,2,6,299,2,2.29,6.3,4.01,29.23,33,5,1508,0,0,0,0,0,0,14,75,8,536916.0,Facundo,Buonanotte,125.0,117.0,168.0,MID,MID,MID,5.0,536916.0,12.0,35.0,12.0,32.0,12.0,6.0,79.0,53.0,21.0,0.0,0.0,0.0,31,0,0,0,4,0,0,0,0,0,0.0,0.0,299.0,9,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2.419,0.484,16,2.645,0.516,7,0.0,3,False
1336751,Justin Devenny,MID,Crystal Palace,27.7,1,1,129,0,0.41,1.18,0.77,9.3,8,1,494,0,0,0,0,0,0,4,34,1,489706.0,Justin,Devenny,0.0,645.0,276.0,0,MID,MID,4.5,489706.0,6.0,0.0,11.0,12.0,0.0,1.0,27.0,17.0,5.0,0.0,0.0,0.0,23,0,0,0,0,0,0,0,0,0,0.0,0.0,129.0,2,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.478,0.304,7,1.522,0.304,1,0.0,1,False
1340895,Bilal El Khannouss,MID,Leicester,63.8,4,6,376,3,2.85,4.14,1.29,48.23,54,2,2179,0,0,0,0,0,0,27,83,4,513527.0,Bilal,El Khannouss,0.0,635.0,0.0,0,MID,MID,0.0,513527.0,7.0,13.0,9.0,30.0,6.0,4.0,92.0,50.0,20.0,0.0,0.0,0.0,32,0,0,0,2,0,0,0,0,0,0.0,0.0,376.0,6,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.594,0.0,0,2.656,0.0,2,0.0,0,False
1341387,Wilson Odobert,MID,Spurs,25.4,0,3,92,1,0.76,2.39,1.63,16.29,20,1,843,0,0,0,0,0,0,9,34,0,550839.0,Wilson,Odobert,660.0,612.0,588.0,MID,MID,MID,5.5,550839.0,4.0,3.0,5.0,5.0,4.0,0.0,34.0,14.0,9.0,0.0,0.0,0.0,16,0,0,0,0,0,0,0,0,0,0.0,0.0,92.0,2,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.125,0.375,6,2.062,0.375,-1,0.0,-1,False
1341475,Antonín Kinsky,GK,Spurs,9.0,0,0,86,1,0.01,0.01,0.0,11.8,11,0,540,0,0,0,0,0,24,6,17,0,485055.0,Antonín,Kinsky,0.0,716.0,567.0,0,GK,GK,4.0,485055.0,0.0,0.0,15.0,1.0,0.0,0.0,55.0,3.0,2.0,18.0,6.0,0.0,6,0,0,0,0,0,0,0,0,0,18.0,0.0,104.0,2,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.833,0.667,4,3.167,0.667,2,18.0,2,False
1341538,Kim Ji-soo,DEF,Brentford,0.2,0,0,8,0,0.0,0.0,0.0,0.32,0,0,28,0,0,0,0,0,0,0,3,0,570241.0,Kim,Ji-soo,725.0,96.0,117.0,DEF,DEF,DEF,4.0,570241.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,8.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,1.0,0.0,0,0.0,0,False
1343750,Renato Palma Veiga,MID,Chelsea,4.3,0,0,22,1,0.15,0.31,0.16,3.17,2,0,176,0,0,0,0,0,0,1,7,2,551230.0,Renato,Palma Veiga,0.0,184.0,0.0,0,MID,MID,0.0,551230.0,1.0,1.0,2.0,6.0,1.0,1.0,9.0,9.0,3.0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,0,0,0.0,0.0,22.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,1.0,0.0,0,0.0,0,False
1352713,Carlos Baleba,MID,Brighton,66.2,1,7,490,8,1.21,4.31,3.1,39.54,40,3,2660,0,0,0,0,1,0,31,87,6,535301.0,Carlos,Baleba,690.0,115.0,167.0,MID,MID,MID,5.0,535301.0,11.0,48.0,43.0,46.0,46.0,11.0,197.0,79.0,33.0,0.0,0.0,0.0,34,0,0,0,30,0,0,0,0,0,0.0,0.0,490.0,10,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2.559,0.5,24,3.529,0.706,33,0.0,3,False
1354561,Diego Gómez,MID,Brighton,14.7,1,2,130,0,1.16,1.98,0.82,9.28,13,1,507,0,0,0,0,0,0,4,30,0,514254.0,Diego,Gómez,0.0,714.0,169.0,0,MID,MID,5.0,514254.0,3.0,3.0,10.0,13.0,8.0,0.0,32.0,21.0,8.0,0.0,0.0,0.0,16,0,0,0,4,0,0,0,0,0,0.0,0.0,130.0,4,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.875,0.375,7,2.25,0.438,6,0.0,2,False
1356310,Youssef Ramalho Chermiti,FWD,Everton,0.3,0,0,9,0,0.0,0.11,0.11,0.47,0,0,42,0,0,0,0,0,0,0,3,1,491012.0,Youssef,Ramalho Chermiti,645.0,237.0,312.0,FWD,FWD,FWD,5.0,491012.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,0,0.0,0.0,9.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75,0.0,0,0.75,0.0,0,0.0,0,False
1356312,Mateus Gonçalo Espanha Fernandes,MID,Southampton,57.5,4,8,513,5,3.62,7.74,4.12,70.78,66,2,2911,0,0,0,0,0,0,34,95,8,551226.0,Mateus Gonçalo,Espanha Fernandes,0.0,623.0,0.0,0,MID,MID,0.0,551226.0,14.0,55.0,30.0,48.0,28.0,8.0,179.0,89.0,41.0,0.0,0.0,0.0,36,0,0,0,14,0,0,0,0,0,0.0,0.0,513.0,9,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.639,0.0,0,3.056,0.0,15,0.0,1,False
1358581,Leny Yoro,DEF,Man Utd,11.8,0,0,90,1,0.15,0.85,0.7,19.35,24,0,1160,0,0,0,0,0,0,12,22,5,550864.0,Leny,Yoro,0.0,572.0,444.0,0,DEF,DEF,4.5,550864.0,1.0,2.0,43.0,11.0,18.0,3.0,46.0,29.0,18.0,0.0,0.0,0.0,21,0,0,0,2,0,0,0,0,0,0.0,0.0,90.0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.048,0.19,5,1.143,0.238,2,0.0,0,False
1358655,Julio Soler,DEF,Bournemouth,0.7,0,0,8,0,0.0,0.0,0.0,0.08,1,0,9,0,0,0,0,0,0,0,3,0,575901.0,Julio,Soler,0.0,713.0,80.0,0,DEF,DEF,4.0,575901.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,8.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,1.0,0.0,0,0.0,0,False
1362998,Abdukodir Khusanov,DEF,Man City,16.8,0,0,78,2,0.09,0.11,0.02,6.98,6,0,503,0,1,0,0,0,0,6,14,1,578153.0,Abdukodir,Khusanov,0.0,732.0,406.0,0,DEF,DEF,5.5,578153.0,0.0,3.0,28.0,4.0,3.0,4.0,27.0,5.0,1.0,0.0,0.0,0.0,6,0,0,0,2,0,0,0,0,0,0.0,0.0,78.0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.333,0.333,2,2.667,0.333,2,0.0,0,False
1367619,Dean Huijsen,DEF,Bournemouth,89.5,2,14,449,7,1.57,3.39,1.82,37.44,31,3,2422,0,0,0,0,0,0,26,104,10,554605.0,Dean,Huijsen,0.0,580.0,0.0,0,DEF,DEF,0.0,554605.0,4.0,10.0,194.0,26.0,51.0,29.0,105.0,36.0,10.0,0.0,0.0,0.0,32,0,0,0,38,0,0,0,0,0,0.0,0.0,449.0,14,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.25,0.0,0,4.438,0.0,38,0.0,0,False
1386775,Lucas Bergvall,MID,Spurs,37.1,2,0,216,3,0.82,1.53,0.71,24.33,25,0,1200,0,0,0,0,0,0,11,44,3,570526.0,Lucas,Bergvall,0.0,481.0,586.0,0,MID,MID,5.5,570526.0,2.0,17.0,21.0,19.0,24.0,8.0,73.0,39.0,20.0,0.0,0.0,0.0,27,0,0,0,6,0,0,0,0,0,0.0,0.0,216.0,0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1.63,0.296,9,1.852,0.333,6,0.0,0,False
1400216,Josh Acheampong,DEF,Chelsea,3.9,0,0,8,0,0.01,0.23,0.22,2.09,3,0,168,0,0,0,0,0,0,2,4,1,577016.0,Josh,Acheampong,838.0,697.0,233.0,DEF,DEF,DEF,4.0,577016.0,0.0,1.0,1.0,1.0,1.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,0,0.0,0.0,8.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.25,1,1.0,0.25,0,0.0,0,False
1400227,Yankuba Minteh,MID,Brighton,82.1,5,8,398,4,4.99,9.12,4.13,28.41,33,6,1831,0,0,0,0,0,0,20,102,6,592031.0,Yankuba,Minteh,0.0,135.0,160.0,0,MID,MID,6.0,592031.0,16.0,11.0,28.0,35.0,11.0,0.0,85.0,48.0,13.0,0.0,0.0,0.0,32,0,0,0,6,0,0,0,0,0,0.0,0.0,398.0,9,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,3.188,0.531,18,3.406,0.562,7,0.0,1,False
1403351,Tyler Fredricson,DEF,Man Utd,1.0,0,0,16,0,0.02,0.02,0.0,2.94,5,0,166,0,0,0,0,0,0,2,2,0,547676.0,Tyler,Fredricson,0.0,777.0,446.0,0,DEF,DEF,4.0,547676.0,0.0,2.0,11.0,3.0,1.0,0.0,12.0,5.0,2.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,16.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,1.0,0.0,0,0.0,0,False
1406436,Myles Lewis-Skelly,MID,Arsenal,43.2,0,0,237,5,0.51,0.67,0.16,16.65,16,1,1362,0,0,0,0,2,0,15,37,3,499169.0,Myles,Lewis-Skelly,764.0,597.0,10.0,MID,MID,DEF,5.5,499169.0,1.0,47.0,24.0,14.0,7.0,1.0,53.0,22.0,8.0,0.0,0.0,0.0,23,15,1,-4,0,60,-6,-64,0,0,0.0,0.0,227.0,7,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.609,0.261,10,2.435,0.435,19,-10.0,7,True
1407250,Mikey Moore,MID,Spurs,9.4,2,0,51,0,0.56,0.76,0.2,6.87,5,0,359,0,0,0,0,0,0,3,19,0,499721.0,Mikey,Moore,860.0,610.0,592.0,MID,MID,MID,5.0,499721.0,1.0,7.0,4.0,1.0,1.0,0.0,11.0,2.0,1.0,0.0,0.0,0.0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,51.0,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.9,0.3,3,1.9,0.3,0,0.0,0,False
1416696,Jayden Danns,FWD,Liverpool,1.2,0,0,2,0,0.01,0.01,0.0,0.45,1,0,10,0,0,0,0,0,0,0,1,0,500058.0,Jayden,Danns,824.0,709.0,398.0,FWD,FWD,FWD,4.5,500058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,1.0,0.0,0,0.0,0,False
1421810,Toby Collyer,MID,Man Utd,1.7,0,0,40,0,0.37,0.45,0.08,3.09,2,0,174,0,0,0,0,0,0,0,6,0,490881.0,Toby,Collyer,826.0,613.0,460.0,MID,MID,MID,4.5,490881.0,0.0,4.0,3.0,9.0,2.0,1.0,17.0,12.0,3.0,0.0,0.0,0.0,6,0,0,0,2,0,0,0,0,0,0.0,0.0,40.0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.167,1,1.333,0.167,2,0.0,0,False
1424875,Tyrique George,MID,Chelsea,9.0,1,0,55,1,0.26,0.46,0.2,1.41,0,1,177,0,0,0,0,0,0,1,17,1,550615.0,Tyrique,George,851.0,696.0,243.0,FWD,MID,MID,5.0,550615.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,0,0,0.0,0.0,55.0,0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.125,0.375,3,2.125,0.375,0,0.0,0,False
1428401,Romain Esse,MID,Crystal Palace,7.3,2,3,72,0,0.39,0.71,0.32,2.15,3,1,138,0,0,0,0,0,0,1,22,0,606921.0,Romain,Esse,0.0,730.0,269.0,0,MID,MID,5.0,606921.0,1.0,3.0,1.0,6.0,1.0,0.0,9.0,9.0,3.0,0.0,0.0,0.0,7,0,0,0,2,0,0,0,0,0,0.0,0.0,72.0,4,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.143,0.571,5,3.571,0.714,3,0.0,1,False
1429912,Michael Kayode,DEF,Brentford,22.1,1,0,115,2,0.7,0.89,0.19,6.66,5,0,523,0,0,0,0,0,0,6,27,2,607464.0,Michael,Kayode,0.0,757.0,110.0,0,DEF,DEF,4.5,607464.0,0.0,3.0,17.0,11.0,7.0,0.0,34.0,17.0,6.0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,0,0,0.0,0.0,115.0,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.25,0.5,6,2.25,0.5,0,0.0,0,False
1430151,Brajan Gruda,MID,Brighton,23.5,4,1,176,1,1.93,3.08,1.15,12.66,15,1,676,0,0,0,0,0,0,8,45,0,513433.0,Brajan,Gruda,0.0,595.0,162.0,0,MID,MID,5.5,513433.0,5.0,12.0,5.0,8.0,2.0,0.0,26.0,16.0,8.0,0.0,0.0,0.0,21,0,0,0,0,0,0,0,0,0,0.0,0.0,176.0,1,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2.143,0.381,8,2.143,0.381,0,0.0,0,False
1430406,Andrés García,DEF,Aston Villa,4.2,0,0,26,0,0.49,0.53,0.04,6.49,5,0,316,0,0,0,0,0,0,5,8,0,606798.0,Andrés,García,0.0,731.0,42.0,0,DEF,DEF,4.0,606798.0,0.0,0.0,8.0,5.0,2.0,0.0,15.0,9.0,4.0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,0,0,0.0,0.0,26.0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.143,0.286,2,1.143,0.286,0,0.0,0,False
1430832,Harry Amass,DEF,Man Utd,2.1,0,0,1,0,0.07,0.14,0.07,6.3,9,0,345,0,0,0,0,0,0,4,4,0,577974.0,Harry,Amass,846.0,670.0,445.0,DEF,DEF,DEF,4.0,577974.0,0.0,4.0,9.0,2.0,2.0,1.0,26.0,6.0,4.0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8,0.2,1,0.8,0.2,0,0.0,0,False
