fotmob_id,name,position,team,xP,assists,bonus,bps,clean_sheets,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,goals_conceded,goals_scored,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,starts,total_points,yellow_cards,fpl_id,first_name,second_name,23_id,24_id,25_id,23_position,24_position,25_position,25_cost,opta_id,shots_on_target,fouls_won,clearances,tackles_won,interceptions,blocks,recoveries,tackles,tackles_lost,saves_inside_box,saves_outside_box,penalties_scored,games,abs_cleans_change,abs_goals_scored_change,abs_goals_conceded_change,abs_def_contribution_change,bps_cleans_change,bps_goals_scored_change,bps_goals_conceded_change,bps_fouls_won_change,bps_shot_on_target_change,bps_saves_change,bps_penalties_scored_change,new_bps,new_bonus,new_total_points,value,PPM,PPMPM,new_value,new_PPM,new_PPMPM,total_points_change,bps_change,bonus_change,position_changed
1089686,Kaine Kesler-Hayden,DEF,Aston Villa,2.3,0,0,9,0,0.0,0.0,0.0,0.11,0,0,5,0,0,0,0,0,0,3,0,465390.0,Kaine,Kesler-Hayden,793.0,43.0,0.0,DEF,DEF,DEF,0.0,465390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9.0,0,3,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0,False
1089689,Joe White,MID,Newcastle,1.0,0,0,9,0,0.0,0.0,0.0,0.24,0,0,12,0,0,0,0,0,0,3,1,461484.0,Joe,White,794.0,419.0,498.0,MID,MID,MID,4.5,461484.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9.0,0,3,0.667,0.75,0.167,0.667,0.75,0.167,0,0.0,0,False
1089691,Elliot Anderson,MID,Newcastle,46.2,2,3,144,5,1.25,2.88,1.63,12.49,14,0,1018,0,0,0,0,0,10,42,3,215379.0,Elliot,Anderson,403.0,423.0,517.0,MID,MID,MID,5.5,215379.0,5.0,19.0,20.0,18.0,8.0,4.0,60.0,24.0,6.0,0.0,0.0,0.0,21,0,0,0,4,0,0,0,19.0,10.0,0.0,0.0,173.0,3,46,7.636,2.0,0.364,8.364,2.19,0.398,4,29.0,0,False
1096353,Cole Palmer,MID,Man City Chelsea,247.1,13,32,844,7,8.17,25.52,17.35,45.48,46,22,2617,0,0,0,0,0,29,244,7,244851.0,Cole,Palmer,362.0,182.0,235.0,MID,MID,MID,10.5,244851.0,46.0,26.0,11.0,12.0,20.0,2.0,105.0,23.0,11.0,0.0,0.0,9.0,34,0,0,0,0,0,0,0,26.0,92.0,0.0,-54.0,908.0,35,247,23.238,7.176,0.683,23.524,7.265,0.692,3,64.0,3,False
1096400,Levi Colwill,DEF,Chelsea,56.7,1,4,355,5,0.53,1.82,1.29,28.43,26,1,1794,0,0,0,0,0,20,65,2,460028.0,Levi,Colwill,197.0,162.0,227.0,DEF,DEF,DEF,5.0,460028.0,3.0,14.0,64.0,30.0,26.0,10.0,96.0,48.0,18.0,0.0,0.0,0.0,23,0,0,0,8,0,0,0,14.0,6.0,0.0,0.0,375.0,4,73,13.0,2.826,0.565,14.6,3.174,0.635,8,20.0,0,False
1097466,Micky van de Ven,DEF,Spurs,86.4,0,10,501,5,0.33,0.94,0.61,37.56,38,3,2341,0,0,0,0,0,27,81,5,491279.0,Micky,van de Ven,639.0,506.0,575.0,DEF,DEF,DEF,4.5,491279.0,3.0,17.0,71.0,35.0,18.0,15.0,144.0,49.0,14.0,0.0,0.0,0.0,27,0,0,0,4,0,0,0,17.0,6.0,0.0,0.0,524.0,10,85,18.0,3.0,0.667,18.889,3.148,0.7,4,23.0,0,False
1098752,Lewis Dobbin,MID,Everton,8.9,0,0,54,1,0.12,0.46,0.34,3.72,3,1,226,0,0,0,0,0,1,18,1,461421.0,Lewis,Dobbin,624.0,37.0,57.0,MID,MID,MID,5.0,461421.0,2.0,6.0,0.0,7.0,1.0,1.0,20.0,9.0,2.0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,6.0,4.0,0.0,0.0,64.0,3,21,3.6,1.5,0.3,4.2,1.75,0.35,3,10.0,3,False
1098780,Teden Mengi,DEF,Luton,18.7,0,1,345,1,0.56,1.1,0.54,55.92,59,1,2467,0,0,0,0,0,28,42,3,244856.0,Teden,Mengi,393.0,0.0,0.0,DEF,0,DEF,0.0,244856.0,4.0,7.0,136.0,22.0,57.0,27.0,126.0,54.0,32.0,0.0,0.0,0.0,30,0,0,0,28,0,0,0,7.0,8.0,0.0,0.0,360.0,1,70,0.0,1.4,0.0,0.0,2.333,0.0,28,15.0,0,False
1099974,Issa Kaboré,DEF,Luton,19.6,3,3,236,0,1.87,2.09,0.22,38.04,39,0,1727,1,0,0,0,0,21,34,7,476369.0,Issa,Kaboré,602.0,626.0,0.0,DEF,DEF,DEF,0.0,476369.0,1.0,30.0,46.0,28.0,16.0,11.0,102.0,52.0,24.0,0.0,0.0,0.0,24,0,0,0,6,0,0,0,30.0,2.0,0.0,0.0,268.0,6,43,0.0,1.417,0.0,0.0,1.792,0.0,9,32.0,3,False
1107280,Pape Matar Sarr,MID,Spurs,84.6,3,4,397,9,2.09,5.26,3.17,34.83,27,3,2063,0,0,0,0,0,27,86,9,482442.0,Pape Matar,Sarr,513.0,499.0,593.0,MID,MID,MID,5.0,482442.0,14.0,17.0,28.0,24.0,31.0,5.0,144.0,34.0,10.0,0.0,0.0,0.0,34,0,0,0,6,0,0,0,17.0,28.0,0.0,0.0,442.0,3,91,17.2,2.529,0.506,18.2,2.676,0.535,5,45.0,-1,False
1107620,Jarell Quansah,DEF,Liverpool,32.5,0,5,263,2,0.19,1.23,1.04,14.28,15,2,1188,0,0,0,0,0,13,49,1,441428.0,Jarell,Quansah,626.0,333.0,0.0,DEF,DEF,DEF,0.0,441428.0,4.0,2.0,39.0,22.0,17.0,8.0,72.0,25.0,3.0,0.0,0.0,0.0,17,0,0,0,4,0,0,0,2.0,8.0,0.0,0.0,273.0,9,57,0.0,2.882,0.0,0.0,3.353,0.0,8,10.0,4,False
1107628,Owen Beck,DEF,Liverpool,2.6,0,0,2,0,0.0,0.0,0.0,0.95,0,0,7,0,0,0,0,0,0,1,0,430992.0,Owen,Beck,782.0,0.0,0.0,DEF,0,DEF,0.0,430992.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0,False
1107648,James McAtee,MID,Man City Sheffield Utd,58.4,4,0,259,2,2.16,5.14,2.98,39.34,65,3,1815,0,0,0,0,0,20,77,2,432714.0,James,McAtee,360.0,357.0,426.0,MID,MID,MID,5.5,432714.0,9.0,29.0,15.0,21.0,11.0,0.0,96.0,32.0,11.0,0.0,0.0,1.0,31,0,0,0,4,0,0,0,29.0,18.0,0.0,-6.0,300.0,1,82,14.0,2.484,0.452,14.909,2.645,0.481,5,41.0,1,False
1107910,Tino Livramento,DEF,Newcastle,46.4,0,4,253,2,0.83,1.21,0.38,28.63,27,1,1302,0,0,0,0,0,12,45,1,441191.0,Tino,Livramento,633.0,409.0,477.0,DEF,DEF,DEF,5.0,441191.0,2.0,28.0,37.0,13.0,25.0,7.0,85.0,23.0,10.0,0.0,0.0,0.0,26,0,0,0,2,0,0,0,28.0,4.0,0.0,0.0,285.0,2,45,9.0,1.731,0.346,9.0,1.731,0.346,0,32.0,-2,False
1109489,Tyler Onyango,MID,Everton,0.5,0,0,3,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,461446.0,Tyler,Onyango,650.0,0.0,0.0,MID,0,MID,0.0,461446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0,False
1111392,Tawanda Chirewa,MID,Wolves,2.1,0,0,21,0,0.07,0.23,0.16,1.45,2,0,138,0,0,0,0,0,1,8,1,497606.0,Tawanda,Chirewa,750.0,538.0,650.0,MID,MID,MID,4.5,497606.0,1.0,2.0,0.0,3.0,1.0,0.0,3.0,7.0,4.0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,25.0,0,8,1.778,1.0,0.222,1.778,1.0,0.222,0,4.0,0,False
1112684,Nathan Patterson,DEF,Everton,29.8,2,3,187,2,1.03,1.37,0.34,20.6,21,0,1000,0,0,0,0,0,9,34,4,243571.0,Nathan,Patterson,262.0,234.0,296.0,DEF,DEF,DEF,4.5,243571.0,0.0,5.0,28.0,24.0,9.0,3.0,60.0,34.0,10.0,0.0,0.0,0.0,20,0,0,0,2,0,0,0,5.0,0.0,0.0,0.0,192.0,1,34,7.556,1.7,0.378,7.556,1.7,0.378,0,5.0,-2,False
1113670,Aaron Ramsey,MID,Burnley,7.4,0,0,62,0,0.48,0.82,0.35,11.33,17,0,522,0,0,0,0,0,5,18,1,447715.0,Aaron,Ramsey,675.0,0.0,211.0,MID,0,MID,4.5,447715.0,2.0,3.0,10.0,14.0,1.0,2.0,24.0,17.0,3.0,0.0,0.0,0.0,14,0,0,0,2,0,0,0,3.0,4.0,0.0,0.0,69.0,0,20,4.0,1.286,0.286,4.444,1.429,0.317,2,7.0,0,False
1113690,Conor Bradley,DEF,Liverpool,60.9,3,7,211,3,1.24,2.15,0.91,7.47,7,1,752,1,0,0,0,0,10,50,2,492777.0,Conor,Bradley,757.0,313.0,375.0,DEF,DEF,DEF,5.0,492777.0,4.0,12.0,13.0,25.0,10.0,1.0,50.0,33.0,8.0,0.0,0.0,0.0,11,0,0,0,2,0,0,0,12.0,8.0,0.0,0.0,231.0,5,50,10.0,4.545,0.909,10.0,4.545,0.909,0,20.0,-2,False
1113736,Thomas Cannon,FWD,Everton,0.3,0,0,3,0,0.0,0.0,0.0,0.28,0,0,1,0,0,0,0,0,0,1,0,461416.0,Thomas,Cannon,649.0,286.0,0.0,FWD,FWD,FWD,0.0,461416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0,False
1113753,Dane Scarlett,FWD,Spurs,3.7,0,0,10,0,0.0,0.0,0.0,0.02,0,0,19,0,0,0,0,0,0,4,0,490145.0,Dane,Scarlett,640.0,500.0,599.0,FWD,FWD,FWD,4.5,490145.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,12.0,0,4,0.889,1.0,0.222,0.889,1.0,0.222,0,2.0,0,False
1113785,Hannibal Mejbri,MID,Man Utd,7.2,0,0,34,1,0.48,0.51,0.03,3.48,1,1,131,0,0,0,0,0,1,11,1,465527.0,Hannibal,Mejbri,383.0,373.0,207.0,MID,MID,MID,5.0,465527.0,1.0,6.0,0.0,3.0,0.0,1.0,10.0,3.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,6.0,2.0,0.0,0.0,42.0,0,11,2.2,2.2,0.44,2.2,2.2,0.44,0,8.0,0,False
1113790,Oscar Bobb,MID,Man City,28.9,2,2,112,1,1.1,2.6,1.5,2.91,5,1,294,0,0,0,0,0,2,30,0,477555.0,Oscar,Bobb,345.0,343.0,424.0,MID,MID,MID,5.5,477555.0,2.0,3.0,1.0,3.0,5.0,0.0,17.0,7.0,4.0,0.0,0.0,0.0,14,0,0,0,0,0,0,0,3.0,4.0,0.0,0.0,119.0,3,31,5.455,2.143,0.39,5.636,2.214,0.403,1,7.0,1,False
1113813,Myles Peart-Harris,MID,Brentford,1.9,0,0,6,0,0.0,0.0,0.0,0.07,0,0,11,0,0,0,0,0,0,3,0,450539.0,Myles,Peart-Harris,744.0,103.0,133.0,MID,MID,MID,4.5,450539.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,8.0,0,3,0.667,1.0,0.222,0.667,1.0,0.222,0,2.0,0,False
1113906,Lewis Warrington,MID,Everton,0.7,0,0,3,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,461453.0,Lewis,Warrington,841.0,0.0,0.0,MID,0,MID,0.0,461453.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0,False
1116391,Hugo Bueno López,DEF,Wolves,25.6,0,0,136,2,0.68,0.99,0.31,12.99,16,0,727,1,0,0,0,0,7,29,1,490721.0,Hugo,Bueno López,548.0,549.0,633.0,DEF,DEF,DEF,4.5,490721.0,0.0,6.0,20.0,14.0,6.0,4.0,37.0,21.0,7.0,0.0,0.0,0.0,22,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,142.0,0,29,6.444,1.318,0.293,6.444,1.318,0.293,0,6.0,0,False
1118477,Amadou Diallo,MID,Newcastle,1.0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,248859.0,Amadou,Diallo,738.0,0.0,0.0,MID,0,MID,0.0,248859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0,False
1120224,Tyrick Mitchell,DEF,Crystal Palace,113.8,3,10,590,10,2.39,3.66,1.27,50.84,55,2,3204,0,0,0,0,0,37,119,6,244723.0,Tyrick,Mitchell,234.0,210.0,258.0,DEF,DEF,DEF,5.0,244723.0,4.0,16.0,86.0,60.0,26.0,10.0,208.0,105.0,45.0,0.0,0.0,0.0,37,0,0,0,10,0,0,0,16.0,8.0,0.0,0.0,614.0,9,128,23.8,3.216,0.643,25.6,3.459,0.692,9,24.0,-1,False
1128945,Rodrigo Muniz Carvalho,FWD,Fulham,82.6,2,12,299,6,0.94,9.7,8.76,26.67,27,9,1589,0,0,0,0,0,18,97,1,244042.0,Rodrigo,Muniz Carvalho,279.0,251.0,338.0,FWD,FWD,FWD,5.5,244042.0,27.0,34.0,20.0,3.0,6.0,3.0,34.0,7.0,4.0,0.0,0.0,0.0,26,0,0,0,0,0,0,0,34.0,54.0,0.0,0.0,387.0,15,100,17.636,3.731,0.678,18.182,3.846,0.699,3,88.0,3,False
1130797,Michale Olakigbe,MID,Brentford,5.1,0,0,14,0,0.02,0.16,0.14,0.7,0,0,51,0,0,0,0,0,0,8,0,501284.0,Michael,Olakigbe,620.0,0.0,0.0,MID,0,MID,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,5.0,3.0,3.0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,18.0,0,8,0.0,1.0,0.0,0.0,1.0,0.0,0,4.0,0,False
1131987,Bart Verbruggen,GK,Brighton,52.7,0,7,417,4,0.0,0.0,0.0,31.6,28,0,1890,0,0,0,0,65,21,68,3,489639.0,Bart,Verbruggen,152.0,146.0,139.0,GK,GK,GK,4.5,489639.0,0.0,2.0,17.0,1.0,0.0,0.0,205.0,1.0,0.0,42.0,23.0,0.0,21,0,0,0,0,0,0,0,2.0,0.0,42.0,0.0,461.0,13,74,15.111,3.238,0.72,16.444,3.524,0.783,6,44.0,6,False
1137668,Moisés Caicedo Corozo,MID,Chelsea,73.0,3,6,466,7,2.01,2.43,0.42,46.79,50,1,2865,0,0,0,0,0,33,84,11,486672.0,Moisés,Caicedo Corozo,126.0,157.0,241.0,MID,MID,MID,5.5,486672.0,4.0,49.0,33.0,46.0,37.0,25.0,200.0,91.0,45.0,0.0,0.0,0.0,35,0,0,0,30,0,0,0,49.0,8.0,0.0,0.0,523.0,7,115,15.273,2.4,0.436,20.909,3.286,0.597,31,57.0,1,False
1137705,Enzo Fernández,MID,Chelsea,69.6,3,4,369,5,3.78,9.5,5.72,40.13,47,3,2208,0,1,0,0,0,26,77,7,448047.0,Enzo,Fernández,199.0,168.0,237.0,MID,MID,MID,6.5,448047.0,16.0,31.0,26.0,22.0,17.0,13.0,122.0,50.0,28.0,0.0,0.0,1.0,28,0,0,0,12,0,0,0,31.0,32.0,0.0,-6.0,426.0,6,91,11.846,2.75,0.423,14.0,3.25,0.5,14,57.0,2,False
1140003,Illia Zabarnyi,DEF,Bournemouth,91.1,0,3,583,8,0.55,1.68,1.13,58.38,67,1,3330,0,0,0,0,0,37,84,5,477580.0,Illia,Zabarnyi,89.0,85.0,71.0,DEF,DEF,DEF,5.0,477580.0,3.0,24.0,138.0,32.0,33.0,34.0,153.0,59.0,27.0,0.0,0.0,0.0,37,0,0,0,16,0,0,0,24.0,6.0,0.0,0.0,613.0,1,98,16.8,2.27,0.454,19.6,2.649,0.53,14,30.0,-2,False
1157236,Yegor Yarmolyuk,MID,Brentford,31.5,0,0,95,4,1.0,1.94,0.94,9.42,9,0,670,0,0,0,0,0,6,33,2,508395.0,Yegor,Yarmoliuk,120.0,111.0,129.0,MID,MID,MID,5.0,508395.0,5.0,6.0,5.0,11.0,6.0,4.0,50.0,17.0,6.0,0.0,0.0,0.0,27,0,0,0,0,0,0,0,6.0,10.0,0.0,0.0,111.0,0,33,6.6,1.222,0.244,6.6,1.222,0.244,0,16.0,0,False
1171140,Jaidon Anthony,MID,Bournemouth,3.1,0,0,4,0,0.02,0.09,0.07,4.44,5,0,151,0,0,0,0,0,2,3,1,444180.0,Jaidon,Anthony,62.0,61.0,200.0,MID,MID,MID,5.5,444180.0,1.0,2.0,2.0,1.0,1.0,0.0,11.0,3.0,2.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,8.0,0,3,0.545,1.0,0.182,0.545,1.0,0.182,0,4.0,0,False
1174672,João Victor Gomes da Silva,MID,Wolves,56.5,2,3,359,4,1.76,3.58,1.82,53.05,51,2,2646,0,0,0,0,0,32,75,11,448089.0,João Victor,Gomes da Silva,559.0,553.0,646.0,MID,MID,MID,5.5,448089.0,8.0,38.0,29.0,74.0,18.0,8.0,183.0,128.0,54.0,0.0,0.0,0.0,34,0,0,0,28,0,0,0,38.0,16.0,0.0,0.0,413.0,6,106,13.636,2.206,0.401,19.273,3.118,0.567,31,54.0,3,False
1181700,Danilo dos Santos de Oliveira,MID,Nott'm Forest,55.0,2,4,302,1,0.94,2.76,1.82,28.6,42,2,1787,0,0,0,0,0,20,65,4,513046.0,Danilo,dos Santos de Oliveira,442.0,429.0,0.0,MID,MID,MID,0.0,513046.0,7.0,9.0,41.0,18.0,35.0,8.0,118.0,36.0,18.0,0.0,0.0,0.0,29,0,0,0,20,0,0,0,9.0,14.0,0.0,0.0,325.0,4,85,0.0,2.241,0.0,0.0,2.931,0.0,20,23.0,0,False
1182933,Antwoine Hackford,FWD,Sheffield Utd,1.0,0,0,5,0,0.0,0.0,0.0,0.12,1,0,11,0,0,0,0,0,0,2,0,487836.0,Antwoine,Hackford,656.0,0.0,0.0,FWD,0,FWD,0.0,487836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,0,2,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0,False
1185748,Amadou Onana,MID,Everton,48.1,0,5,304,5,1.39,3.61,2.22,36.94,38,2,2085,0,0,0,0,0,23,66,5,449871.0,Amadou,Onana,261.0,233.0,59.0,MID,MID,MID,5.0,449871.0,6.0,45.0,30.0,38.0,21.0,6.0,160.0,71.0,33.0,0.0,0.0,0.0,30,0,0,0,20,0,0,0,45.0,12.0,0.0,0.0,361.0,5,86,13.2,2.2,0.44,17.2,2.867,0.573,20,57.0,0,False
1187213,James Trafford,GK,Burnley,55.8,0,5,533,2,0.04,0.04,0.0,49.37,62,0,2520,0,0,0,0,106,28,70,2,432720.0,James,Trafford,596.0,0.0,182.0,GK,0,GK,5.0,432720.0,0.0,5.0,38.0,1.0,1.0,0.0,295.0,2.0,1.0,78.0,28.0,0.0,28,0,0,0,0,0,0,0,5.0,0.0,78.0,0.0,616.0,11,76,14.0,2.5,0.5,15.2,2.714,0.543,6,83.0,6,False
1188035,Jimi Tauriainen,MID,Chelsea,-0.6,0,0,3,0,0.0,0.0,0.0,0.01,0,0,1,0,0,0,0,0,0,1,0,514277.0,Jimi,Tauriainen,830.0,0.0,0.0,MID,0,MID,0.0,514277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0,False
1188060,Michael Ndiweni,FWD,Newcastle,1.7,0,0,3,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,490150.0,Michael,Ndiweni,745.0,0.0,0.0,FWD,0,FWD,0.0,490150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0,False
1190023,Omari Forson,MID,Man Utd,0.9,1,0,23,0,0.02,0.05,0.03,0.81,2,0,67,0,0,0,0,0,1,7,0,487828.0,Omari,Forson,632.0,0.0,0.0,MID,0,MID,0.0,487828.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,23.0,0,7,0.0,1.75,0.0,0.0,1.75,0.0,0,0.0,0,False
1190030,Odeluga Offiah,DEF,Brighton,2.8,0,0,21,0,0.03,0.03,0.0,2.56,3,0,126,0,0,0,0,0,1,4,0,445548.0,Odeluga,Offiah,845.0,139.0,0.0,DEF,DEF,DEF,0.0,445548.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,23.0,0,4,0.0,1.0,0.0,0.0,1.0,0.0,0,2.0,0,False
1190867,Roméo Lavia,MID,Chelsea,0.2,0,0,2,0,0.01,0.01,0.0,0.33,0,0,32,0,0,0,0,0,0,1,0,514356.0,Roméo,Lavia,667.0,174.0,244.0,MID,MID,MID,5.0,514356.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,3.0,0,1,0.2,1.0,0.2,0.2,1.0,0.2,0,1.0,0,False
1192406,Lorenz Assignon,DEF,Burnley,17.8,2,3,140,0,1.55,1.97,0.42,33.62,32,1,1235,0,0,0,1,0,15,25,3,503724.0,Lorenz,Assignon,805.0,0.0,0.0,DEF,0,DEF,0.0,503724.0,4.0,16.0,41.0,17.0,19.0,7.0,67.0,35.0,18.0,0.0,0.0,0.0,15,0,0,0,4,0,0,0,16.0,8.0,0.0,0.0,164.0,3,29,0.0,1.667,0.0,0.0,1.933,0.0,4,24.0,0,False
1192854,Naouirou Ahamada,MID,Crystal Palace,9.7,0,0,52,0,0.12,0.52,0.4,8.93,14,0,332,0,0,0,1,0,0,16,2,466117.0,Naouirou,Ahamada,219.0,190.0,275.0,MID,MID,MID,4.5,466117.0,2.0,6.0,4.0,9.0,2.0,0.0,30.0,13.0,4.0,0.0,0.0,0.0,20,0,0,0,2,0,0,0,6.0,4.0,0.0,0.0,62.0,0,18,3.556,0.8,0.178,4.0,0.9,0.2,2,10.0,0,False
1195281,Milos Kerkez,DEF,Bournemouth,49.3,2,1,290,6,1.06,2.38,1.32,36.48,37,0,1966,1,0,0,1,0,22,59,4,544877.0,Milos,Kerkez,595.0,70.0,371.0,DEF,DEF,DEF,6.0,544877.0,5.0,21.0,56.0,26.0,20.0,11.0,93.0,47.0,21.0,0.0,0.0,0.0,28,0,0,0,6,0,0,0,21.0,10.0,0.0,0.0,321.0,0,64,9.833,2.107,0.351,10.667,2.286,0.381,5,31.0,-1,False
1197250,Malo Gusto,DEF,Chelsea,59.3,6,10,409,5,3.39,4.4,1.01,26.12,28,0,1746,0,0,0,1,0,19,74,7,482609.0,Malo,Gusto,203.0,171.0,228.0,DEF,DEF,DEF,5.0,482609.0,5.0,30.0,37.0,27.0,17.0,4.0,126.0,55.0,28.0,0.0,0.0,0.0,27,0,0,0,6,0,0,0,30.0,10.0,0.0,0.0,449.0,7,77,14.8,2.741,0.548,15.4,2.852,0.57,3,40.0,-3,False
1197347,Nicolas Jackson,FWD,Chelsea,152.3,6,12,479,9,3.0,21.14,18.14,47.46,48,14,2801,0,0,0,0,0,31,142,10,517052.0,Nicolas,Jackson,211.0,180.0,251.0,FWD,FWD,FWD,6.5,517052.0,41.0,40.0,17.0,13.0,4.0,5.0,98.0,21.0,8.0,0.0,0.0,0.0,35,0,0,0,0,0,0,0,40.0,82.0,0.0,0.0,601.0,21,151,21.846,4.057,0.624,23.231,4.314,0.664,9,122.0,9,False
1197655,Lewis Hall,DEF,Newcastle,39.3,0,3,171,2,0.72,1.07,0.35,13.1,12,1,773,0,0,0,0,0,8,38,2,487838.0,Lewis,Hall,204.0,399.0,473.0,DEF,DEF,DEF,5.5,487838.0,4.0,5.0,17.0,18.0,12.0,2.0,56.0,28.0,10.0,0.0,0.0,0.0,18,0,0,0,0,0,0,0,5.0,8.0,0.0,0.0,184.0,2,37,6.909,2.111,0.384,6.727,2.056,0.374,-1,13.0,-1,False
1199272,Rasmus Højlund,FWD,Man Utd,104.6,2,14,362,6,0.96,7.93,6.97,40.64,35,10,2156,0,0,0,0,0,25,112,2,497894.0,Rasmus,Højlund,617.0,375.0,465.0,FWD,FWD,FWD,6.5,497894.0,21.0,30.0,19.0,7.0,1.0,1.0,60.0,11.0,4.0,0.0,0.0,0.0,30,0,0,0,0,0,0,0,30.0,42.0,0.0,0.0,434.0,16,114,17.231,3.733,0.574,17.538,3.8,0.585,2,72.0,2,False
1199712,Luke Harris,MID,Fulham,0.0,0,0,2,0,0.01,0.29,0.28,2.26,5,0,74,0,0,0,0,0,0,2,0,515024.0,Luke,Harris,683.0,246.0,334.0,MID,MID,MID,4.5,515024.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,6.0,0,2,0.444,2.0,0.444,0.444,2.0,0.444,0,4.0,0,False
1200631,Lesley Ugochukwu,MID,Chelsea,7.1,0,0,62,1,0.14,0.14,0.0,7.59,6,0,296,0,0,0,0,0,3,13,2,503714.0,Lesley,Ugochukwu,613.0,188.0,676.0,MID,MID,MID,5.0,503714.0,0.0,2.0,5.0,10.0,1.0,2.0,12.0,14.0,4.0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,64.0,0,13,2.6,1.083,0.217,2.6,1.083,0.217,0,2.0,0,False
1202031,Alex Matos,MID,Chelsea,0.3,0,0,2,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,519198.0,Alex,Matos,718.0,0.0,0.0,MID,0,MID,0.0,519198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0,False
